author,author_url,avg_rating,book_url,cover_url,ratings_count,title,source
Qanta A. Ahmed,https://www.goodreads.com/author/show/1468626.Qanta_A_Ahmed,3.74,https://www.goodreads.com/book/show/3483356-in-the-land-of-invisible-women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347435267i/3483356._SX50_.jpg,3,In the Land of Invisible Women: A Female Doctor's Journey in the Saudi Kingdom,Best Feminist Books
Caitlin Moran,https://www.goodreads.com/author/show/939363.Caitlin_Moran,4.04,https://www.goodreads.com/book/show/25705800-moranifesto,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449843213i/25705800._SY75_.jpg,4,Moranifesto,Best Feminist Books
Angela Y. Davis,https://www.goodreads.com/author/show/5863103.Angela_Y_Davis,4.48,https://www.goodreads.com/book/show/635636.The_Angela_Y_Davis_Reader,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348028325i/635636._SX50_.jpg,4,The Angela Y. Davis Reader,Best Feminist Books
bell hooks,https://www.goodreads.com/author/show/10697.bell_hooks,4.37,https://www.goodreads.com/book/show/728685.Talking_Back,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387669557i/728685._SY75_.jpg,4,"Talking Back: Thinking Feminist, Thinking Black",Best Feminist Books
D.H. Lawrence,https://www.goodreads.com/author/show/17623.D_H_Lawrence,3.7,https://www.goodreads.com/book/show/31491.The_Rainbow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193710i/31491._SY75_.jpg,3,The Rainbow,Best Feminist Books
Melissa Gira Grant,https://www.goodreads.com/author/show/4107474.Melissa_Gira_Grant,3.88,https://www.goodreads.com/book/show/18077972-playing-the-whore,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389886285i/18077972._SY75_.jpg,3,Playing the Whore: The Work of Sex Work,Best Feminist Books
Tennessee Williams,https://www.goodreads.com/author/show/7751.Tennessee_Williams,4.06,https://www.goodreads.com/book/show/72159.Cat_on_a_Hot_Tin_Roof,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389369390i/72159._SY75_.jpg,4,Cat on a Hot Tin Roof,Best Feminist Books
Rachel Moran,https://www.goodreads.com/author/show/4100649.Rachel_Moran,3.96,https://www.goodreads.com/book/show/24724603-paid-for,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434999032i/24724603._SY75_.jpg,3,Paid For: My Journey Through Prostitution,Best Feminist Books
Melinda French Gates,https://www.goodreads.com/author/show/4197697.Melinda_French_Gates,4.27,https://www.goodreads.com/book/show/40776644-the-moment-of-lift,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540299907i/40776644._SY75_.jpg,4,The Moment of Lift: How Empowering Women Changes the World,Best Feminist Books
Laura Kipnis,https://www.goodreads.com/author/show/71247.Laura_Kipnis,3.63,https://www.goodreads.com/book/show/123732.Against_Love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320470533i/123732._SY75_.jpg,3,Against Love: A Polemic,Best Feminist Books
Jenifer Mohammed,https://www.goodreads.com/author/show/7541065.Jenifer_Mohammed,3.85,https://www.goodreads.com/book/show/19389578-resurrecting-cybele,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386829361i/19389578._SX50_.jpg,3,Resurrecting Cybele,Best Feminist Books
Emmeline Pankhurst,https://www.goodreads.com/author/show/5840159.Emmeline_Pankhurst,4.15,https://www.goodreads.com/book/show/2485756.My_Own_Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444253362i/2485756._SX50_.jpg,4,My Own Story,Best Feminist Books
Kate Elizabeth Russell,https://www.goodreads.com/author/show/18692517.Kate_Elizabeth_Russell,4.1,https://www.goodreads.com/book/show/44890081-my-dark-vanessa,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1583447793i/44890081._SY75_.jpg,4,My Dark Vanessa,Best Feminist Books
Chelle Cordero,https://www.goodreads.com/author/show/1173092.Chelle_Cordero,3.9,https://www.goodreads.com/book/show/3886481-bartlett-s-rule,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348209808i/3886481._SY75_.jpg,3,Bartlett's Rule,Best Feminist Books
R.A. McDonald,https://www.goodreads.com/author/show/4141550.R_A_McDonald,3.96,https://www.goodreads.com/book/show/10087445-ada,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330115553i/10087445._SY75_.jpg,3,Ada: Legend of a Healer,Best Feminist Books
Ioanna Vakali,https://www.goodreads.com/author/show/6565875.Ioanna_Vakali,4.33,https://www.goodreads.com/book/show/16112201,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351358121i/16112201._SY75_.jpg,4,Η μαμά ή μανιφέστο μιας παρ’ ολίγον πουτάνας,Best Feminist Books
Garry Craig Powell,https://www.goodreads.com/author/show/6524448.Garry_Craig_Powell,3.87,https://www.goodreads.com/book/show/16001768-stoning-the-devil,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347297126i/16001768._SY75_.jpg,3,Stoning the Devil,Best Feminist Books
M.H. Boroson,https://www.goodreads.com/author/show/13652897.M_H_Boroson,3.85,https://www.goodreads.com/book/show/25159239-the-girl-with-ghost-eyes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445052645i/25159239._SX50_.jpg,3,The Girl with Ghost Eyes,Best Feminist Books
Stacy B. Davids,https://www.goodreads.com/author/show/4115302.Stacy_B_Davids,4.33,https://www.goodreads.com/book/show/26948937-annie-s-plaid-shirt,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444335230i/26948937._SX50_.jpg,4,Annie's Plaid Shirt,Best Feminist Books
Rosa-Linda  Fregoso,https://www.goodreads.com/author/show/3285729.Rosa_Linda_Fregoso,4.39,https://www.goodreads.com/book/show/7472698-terrorizing-women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348590340i/7472698._SY75_.jpg,4,Terrorizing Women: Feminicide in the Americas,Best Feminist Books
Peter L. Laurence,https://www.goodreads.com/author/show/14956772.Peter_L_Laurence,4,https://www.goodreads.com/book/show/26371412-becoming-jane-jacobs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453681569i/26371412._SY75_.jpg,4,Becoming Jane Jacobs,Best Feminist Books
Beth M. Caruso,https://www.goodreads.com/author/show/14648928.Beth_M_Caruso,4.07,https://www.goodreads.com/book/show/28012748-one-of-windsor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448854899i/28012748._SY75_.jpg,4,One of Windsor: The Untold Story of America's First Witch Hanging,Best Feminist Books
Robert Uttaro,https://www.goodreads.com/author/show/7366477.Robert_Uttaro,4.03,https://www.goodreads.com/book/show/18733034-to-the-survivors,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386585637i/18733034._SX50_.jpg,4,To the Survivors: One Man's Journey as a Rape Crisis Counselor with True Stories of Sexual Violence,Best Feminist Books
Alesa Lightbourne,https://www.goodreads.com/author/show/429486.Alesa_Lightbourne,3.9,https://www.goodreads.com/book/show/31206812-the-kurdish-bike,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512454411i/31206812._SY75_.jpg,3,The Kurdish Bike,Best Feminist Books
K.C. Hilton,https://www.goodreads.com/author/show/4606082.K_C_Hilton,3.84,https://www.goodreads.com/book/show/35532786-cars-coffee-and-a-badass-ninja-toilet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528047504i/35532786._SX50_.jpg,3,"Cars, Coffee, and a Badass Ninja Toilet (Julia Karr, #1)",Best Feminist Books
Aimee Herman,https://www.goodreads.com/author/show/3319320.Aimee_Herman,3.79,https://www.goodreads.com/book/show/42932817-everything-grows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542927921i/42932817._SX50_.jpg,3,Everything Grows,Best Feminist Books
Beth Koritz,https://www.goodreads.com/author/show/19199774.Beth_Koritz,3.98,https://www.goodreads.com/book/show/46002829-resilience-road,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558673062i/46002829._SY75_.jpg,3,Resilience Road: Exploring Your Authentic Life Path,Best Feminist Books
Anna Larner,https://www.goodreads.com/author/show/15515390.Anna_Larner,4.05,https://www.goodreads.com/book/show/44430783-love-s-portrait,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552586744i/44430783._SY75_.jpg,4,Love's Portrait,Best Feminist Books
Rebecca  Siegel,https://www.goodreads.com/author/show/19882874.Rebecca_Siegel,4.08,https://www.goodreads.com/book/show/44575049-to-fly-among-the-stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560051621i/44575049._SX50_.jpg,4,To Fly Among the Stars: The Hidden Story of the Fight for Women Astronauts,Best Feminist Books
Cathy Mulroy,https://www.goodreads.com/author/show/19549770.Cathy_Mulroy,4.26,https://www.goodreads.com/book/show/52950517-my-view-from-the-blackened-rocks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568303995l/52950517._SX50_SY75_.jpg,4,My View from the Blackened Rocks: A Woman's Battle for Equality and Respect in Canada's Mining Industry,Best Feminist Books
Karen   Sherman,https://www.goodreads.com/author/show/19819324.Karen_Sherman,4.25,https://www.goodreads.com/book/show/44901967-brick-by-brick,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555128459i/44901967._SX50_.jpg,4,Brick by Brick: Building Hope and Opportunity for Women Survivors Everywhere,Best Feminist Books
Cassandra Yorke,https://www.goodreads.com/author/show/20211211.Cassandra_Yorke,4.13,https://www.goodreads.com/book/show/53181134-mary-everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587061707i/53181134._SX50_.jpg,4,"Mary, Everything (The Flapper Covenant, #1)",Best Feminist Books
Ciahnan Darrell,https://www.goodreads.com/author/show/20597172.Ciahnan_Darrell,4.51,https://www.goodreads.com/book/show/54963174-a-lifetime-of-men,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1601696809i/54963174._SY75_.jpg,4,A Lifetime of Men,Best Feminist Books
Nancy Smirl Jorgensen,https://www.goodreads.com/author/show/1500873.Nancy_Smirl_Jorgensen,4,https://www.goodreads.com/book/show/44126360-go-gwen-go,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553579305i/44126360._SX50_.jpg,4,"Go, Gwen, Go: A Family's Journey to Olympic Gold",Best Feminist Books
Dominique  Clarke,https://www.goodreads.com/author/show/20797923.Dominique_Clarke,4.45,https://www.goodreads.com/book/show/55630647-mujer-insurgente,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602459025i/55630647._SY75_.jpg,4,Mujer Insurgente,Best Feminist Books
Lindsay Merbaum,https://www.goodreads.com/author/show/15162019.Lindsay_Merbaum,3.7,https://www.goodreads.com/book/show/57205122-the-gold-persimmon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614264740i/57205122._SX50_.jpg,3,The Gold Persimmon,Best Feminist Books
Pam Munter,https://www.goodreads.com/author/show/620755.Pam_Munter,4.45,https://www.goodreads.com/book/show/57199645-fading-fame,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614307464i/57199645._SY75_.jpg,4,Fading Fame: Women of a Certain Age in Hollywood,Best Feminist Books
Kate Brauning,https://www.goodreads.com/author/show/7964607.Kate_Brauning,3.57,https://www.goodreads.com/book/show/55878024-the-ballad-of-dinah-caldwell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1613570083i/55878024._SY75_.jpg,3,The Ballad of Dinah Caldwell,Best Feminist Books
River Selby,https://www.goodreads.com/author/show/52053133.River_Selby,3.67,https://www.goodreads.com/book/show/219301091-hotshot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1739100108i/219301091._SY75_.jpg,3,Hotshot: A Life on Fire,Best Feminist Books
Stephen Heartland,https://www.goodreads.com/author/show/50926968.Stephen_Heartland,4.22,https://www.goodreads.com/book/show/220200476-louis-pasteur-condemns-big-pharma,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1728325446i/220200476._SY75_.jpg,4,"Louis Pasteur Condemns Big Pharma: Vaccines, Drugs, and Healthcare in the United States",Best Feminist Books
Robert Bohannon,https://www.goodreads.com/author/show/17976663.Robert_Bohannon,4.98,https://www.goodreads.com/book/show/231692603-geneticide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1746964092i/231692603._SX50_.jpg,4,Geneticide: The CRISPER Conspiracy,Best Feminist Books
Arune Savage,https://www.goodreads.com/author/show/55463728.Arune_Savage,5,https://www.goodreads.com/book/show/230611955-lost-my-mind-here-someplace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1743210884i/230611955._SY75_.jpg,5,Lost My Mind Here Someplace: A Memoir,Best Feminist Books
Kaia Gallagher,https://www.goodreads.com/author/show/6746495.Kaia_Gallagher,4.66,https://www.goodreads.com/book/show/208553502-candles-for-the-defiant,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708024782i/208553502._SY75_.jpg,4,Candles for the Defiant: Discovering My Family's Estonian Past,Best Feminist Books
Jayne Haines,https://www.goodreads.com/author/show/4550341.Jayne_Haines,5,https://www.goodreads.com/book/show/12424624-cry-for-the-moon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347796111i/12424624._SX50_.jpg,5,Cry For The Moon,Best Feminist Books
Melinda Blau,https://www.goodreads.com/author/show/76610.Melinda_Blau,4.65,https://www.goodreads.com/book/show/201187419-the-wisdom-whisperers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1719738740i/201187419._SY75_.jpg,4,"The Wisdom Whisperers: Golden Guides to a Long Life of Grit, Grace, and Laughter",Best Feminist Books
Erica M. Elliott,https://www.goodreads.com/author/show/19119252.Erica_M_Elliott,4.7,https://www.goodreads.com/book/show/241902697-from-doctor-to-healer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1758480609i/241902697._SY75_.jpg,4,From Doctor to Healer: The Mountain Lion’s Gift,Best Feminist Books
Ela Thier,https://www.goodreads.com/author/show/69377658.Ela_Thier,4.75,https://www.goodreads.com/book/show/250594209-how-to-fail-as-an-artist-my-best-tips,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1775231399i/250594209._SY75_.jpg,4,"How to Fail as an Artist, My Best Tips: Your Creativity Wants You Back",Best Feminist Books
Alexis Bomanza,https://www.goodreads.com/author/show/60123104.Alexis_Bomanza,5,https://www.goodreads.com/book/show/250582434-l-art-de-l-ducation-financi-re,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1775210785i/250582434._SX50_.jpg,5,"L'Art de l'éducation financière: Comprendre l’argent, investir avec assurance et atteindre l’indépendance financière.",Best Feminist Books
Hwee-rhak Park,https://www.goodreads.com/author/show/23418084.Hwee_rhak_Park,4.93,https://www.goodreads.com/book/show/251376106-20-questions-on-nuclear-north-korea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1776939168i/251376106._SY75_.jpg,4,20 Questions on Nuclear North Korea: 2026 Revision,Best Feminist Books
Jennifer Speidel,https://www.goodreads.com/author/show/69268901.Jennifer_Speidel,4.56,https://www.goodreads.com/book/show/249441593-lady-justice-and-the-sisterhood-of-the-crones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1772962479i/249441593._SX50_.jpg,4,Lady Justice and the Sisterhood of the Crones,Best Feminist Books
Brenda Mohammed,https://www.goodreads.com/author/show/20856694.Brenda_Mohammed,5,https://www.goodreads.com/book/show/231681249-memoirs-of-dr-andrew-moonir-khan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1760703540i/231681249._SX50_.jpg,5,Memoirs of Dr. Andrew Moonir Khan: Journey of an Educator,Best Feminist Books
Ruth Schwartz Cowan,https://www.goodreads.com/author/show/372941.Ruth_Schwartz_Cowan,4.07,https://www.goodreads.com/book/show/698373.More_Work_For_Mother,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348667336i/698373._SY75_.jpg,4,More Work For Mother: The Ironies Of Household Technology From The Open Hearth To The Microwave,Best Feminist Books
Harpie,https://www.goodreads.com/author/show/13853924.Harpie,3.71,https://www.goodreads.com/book/show/26226538-2003---thanks-for-the-vodka,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441393792i/26226538._SX50_.jpg,3,2003 - Thanks for the Vodka,Best Feminist Books
